channelTotalViews,url,duration,date,title,numberOfSubscribers,channelDescription,channelTotalVideos,channelJoinedDate
166545068,https://www.youtube.com/watch?v=jEcQmq412gg,0:31,6 years ago,"M&S | These are not just hot cross buns, these are M&S Golden Hot Cross Buns",103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=zfryr0-Uimk,11:20,6 years ago,M&S | Episode 8: What's New at M&S FOOD in April | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=cHNBnGXGkbo,3:47,6 years ago,M&S x Britain's Got Talent | Percy audition,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=5lwMQYxm23U,1:00,6 years ago,M&S FOOD | This is not just food... This is M&S Food,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=LKkU7kix2hw,9:48,6 years ago,M&S | Episode 7: What's New at M&S FOOD in March | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=F2XsvvBbwmw,10:50,6 years ago,M&S | Episode 6: What's New at M&S FOOD in February | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=uoNThBCerlw,1:00,6 years ago,M&S | Plant Kitchen X Hullbridge Sports F.C.,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=GbJaXTzRIPE,12:28,6 years ago,M&S | Episode 5: What's New at M&S FOOD in January | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=JXOjnJOnVis,0:21,6 years ago,M&S | Balanced For You | Love Food That Loves You,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=HDWVNc3qToE,0:15,6 years ago,M&S | Plant Kitchen | Cauliflower Popcorn,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-WasYwRsO6c,0:16,6 years ago,M&S | Plant Kitchen | No Beef Burger,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=PTxNbqF0FY4,0:16,6 years ago,M&S | Plant Kitchen | No Pork Sausoyges,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=j_vXq3cpM8c,0:16,6 years ago,M&S | Plant Kitchen | Roast Aubergine,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=ieis55Rk3YY,0:32,6 years ago,M&S | The Artist's Collection,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=GqRD4xswXvM,1:01,6 years ago,M&S | Christmas FOOD | Fresh #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=bbrflUbf554,0:31,6 years ago,M&S | Christmas FOOD | Sprouts #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=4-HdEXB3KYU,0:31,6 years ago,M&S | Christmas FOOD | Turkey #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=WdgUAkz33dU,0:31,6 years ago,M&S | Christmas FOOD | NYE Party Food #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=YkN4ZbD2tto,1:11,6 years ago,M&S | Surprising the nation with #MyMarksFave | Merline,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=jGgpKTrizOA,0:31,6 years ago,M&S | Christmas Food | Sweet Chilli Camembert #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=lB_lpM2n-os,0:31,6 years ago,M&S | Christmas FOOD | The Collection Belgian Chocolate & Cherry Dessert #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=CGE32zwjAbU,1:48,6 years ago,M&S | Surprising the nation with #MyMarksFave | Christmas Celebration,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=_fzbJI6cMu8,13:51,6 years ago,M&S | Episode 4: What's New at M&S FOOD in December | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=P2dR4kq6NxU,0:59,6 years ago,M&S | Surprising the nation with #MyMarksFave | Pauline,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=ocwe9JxZOnA,0:20,6 years ago,M&S | Must-Have Sleepwear,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=z5wMfv6KgS0,1:01,6 years ago,M&S | Christmas FOOD | Ambient #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=cUIpkMiDdvA,0:31,6 years ago,M&S | Christmas FOOD | Mince pies #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=yDOv4zOL0kI,0:30,6 years ago,M&S | Christmas FOOD | Party food #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=EOqiERn55C8,0:31,6 years ago,M&S | Christmas FOOD | Pudding #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-5HUMjMcD-0,1:00,6 years ago,M&S | Surprising the nation with #MyMarksFave | Ritchie,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=qKudRfHp5Wg,9:44,6 years ago,M&S | Episode 3: What's New at M&S FOOD in November | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=XPilE_5KDrg,0:21,6 years ago,M&S | Must-Have Partywear,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=l_8HKFYdMYg,0:20,6 years ago,M&S | Must-Have Knitwear,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Lkghw9xpnzc,0:57,6 years ago,M&S | Surprising the nation with #MyMarksFave | Lilly,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=paLtqqM3zQo,0:32,6 years ago,M&S | The stylish ribbon-wrapped box,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=qbKuAjvE3zI,0:31,6 years ago,M&S | The tricky-to-wrap tube,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=lFTBQd0Okjk,0:32,6 years ago,M&S | The handy hidden envelope pocket,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=loZZzDCyp-s,1:01,6 years ago,M&S | See what happened when Sparks winners went to the Tower of London.,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=KOq5dr9Z1tU,0:22,6 years ago,M&S | Diana Her Fashion Story at Kensington Palace,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=0UaMLKOfIK8,1:00,6 years ago,M&S | Surprising the nation with #MyMarksFave | Ian,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=H_2dh3DeY0k,1:00,6 years ago,M&S | Christmas Advert 2018 | Must-Haves,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=KgfPAVx8glo,1:00,6 years ago,M&S FOOD | Christmas Advert 2018 | Discover your M&S Christmas favourite,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=y4iBFU6UQYM,0:32,6 years ago,M&S FOOD | Our Best Ever Steak Pie,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Fm4M4cHNMcE,7:33,6 years ago,M&S | Oliver Proudlock tries our new Christmas drinks ☕,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=HMLD-ewVrYw,0:10,6 years ago,M&S | Holly Willoughby’s Winter Must-Haves,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=gsLbo1-YCbg,3:16,6 years ago,M&S | Holly Willoughby’s Winter Must-Haves,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=9nXRV3pY-sM,0:21,6 years ago,M&S | Not all prepared meals are created equal,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=djERPQdrFmc,9:11,6 years ago,M&S | Episode 2: What's New at M&S FOOD in October | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=D5ZrCoOha_4,0:20,6 years ago,M&S | Not all prepared meals are created equal,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=D2zRf3E2qAI,2:45,6 years ago,M&S | Holly Willoughby’s Autumn Must-Haves,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=XIDUvKmCfNc,1:21,6 years ago,M&S | Sparks members take to the dancefloor with Strictly Ballroom the musical,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=ven4InMvJ0Y,9:53,6 years ago,M&S | Episode 1: What's New at M&S FOOD in September | #MyMarksFave,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=FRXvk1VCHAI,0:30,6 years ago,M&S | Women's: Must-Haves,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=c_PeCHZQA1Y,1:00,6 years ago,M&S | Food: Why M&S Strawberries Taste So Good,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=qwpxM3mE7is,0:21,7 years ago,M&S | Best Ever Burger TV Advert 2018,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-QKNwRXVxeY,0:46,7 years ago,M&S | Men’s Formalwear Summer ‘18 – a tailored adventure,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=EI-Lhj7jCWg,0:30,7 years ago,M&S | Beef Traceability TV Advert 2018,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=pxEj18tFFwg,0:35,7 years ago,M&S | Rosie for Autograph Swimwear 2018,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=0CKco9qPizU,0:15,7 years ago,M&S | Men’s Formalwear Summer ‘18 – Going to the chapel?,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=131XVULv498,1:09,7 years ago,Sparks Mother’s Day Flower Arranging Experience | M&S,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=uGslWX7_BZ0,0:21,7 years ago,Easter Food TV Advert 2018 | M&S,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=hN-ugbe3tO0,0:10,7 years ago,Mother's Day Flowers | M&S,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-kaejoJkErc,0:30,7 years ago,M&S Christmas 2017 | Hosting a Christmas feast,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=IVOAkKlIFvc,0:30,7 years ago,M&S Christmas 2017 | Desserts for a chocolatey Christmas,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=V3rYHJNMPWs,0:31,7 years ago,M&S Christmas Food TV Ad | An extraordinary gift,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=jPsG3XXqyz4,0:50,7 years ago,M&S Christmas 2017 | Make your own colourful kids' wreath,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-mvW8N11UY0,0:50,7 years ago,M&S Christmas 2017 | Make your own festive fragrant wreath,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=JiRsvbHB3eo,0:50,7 years ago,M&S Christmas 2017 | How to make a ribbon wreath,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=YeKUEA7SoHg,0:41,7 years ago,M&S Christmas Food TV Ad 2017 | An extraordinary Christmas,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=m-pxKFhNcXQ,0:31,7 years ago,M&S Christmas 2017 | Food: Christmas chocolates,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=EBHAANPPfWk,1:42,7 years ago,M&S Christmas 2017 | Flowers: The best of the festive bouquets,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=srPnoSYzpCQ,0:30,7 years ago,M&S Christmas 2017 | Food: Festive menu tips,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=7XuZ1P_92UA,2:05,7 years ago,M&S Christmas 2017 | Food: How to cook and carve your turkey,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=1phpx802Apk,0:31,7 years ago,M&S Christmas 2017 | Food: Handcrafted mince pies,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Eu7oc3NPRuI,0:51,7 years ago,M&S Christmas 2017 | The ultimate wrapped snowman tower,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Q5yt4aGDVvo,0:50,7 years ago,M&S Christmas 2017 | How to nail present wrapping with the luxe ribbon lattice,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=z9XbTjeYJTw,0:50,7 years ago,M&S Christmas 2017 | How to wrap presents with a festive wreath finish,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=KfaSxIkLslE,1:35,7 years ago,M&S Christmas TV Ad 2017 | Paddington & The Christmas Visitor #LoveTheBear,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=TRD94pL6VyU,0:10,7 years ago,M&S Christmas 2017 | BREAKING NEWS!,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=xTy8DeyQOWk,0:55,7 years ago,M&S | Home: How to make your bedroom a sleep retreat,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=px1bASNALQ8,0:53,7 years ago,M&S | Home: How to turn your bedroom into a cosy retreat,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=LXRq-ZWf2yY,0:46,7 years ago,M&S | Home: How to make your bedroom a sanctuary,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Uikt8m9zfiU,1:03,7 years ago,M&S | Men’s Formalwear: Tailor-Made Adventure,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=j4pf5k5u6Sw,0:21,7 years ago,M&S | Autumn Food: Let's Feast,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=IsCzOXsrPp0,1:03,7 years ago,M&S | BCN: Life and breast cancer in the words of women who know,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=oRaT7GTXMLc,0:43,7 years ago,M&S | Macmillan Coffee Morning,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=9bDHZ_odM6M,0:20,7 years ago,M&S | Food: Spirit of Summer - Mediterranean,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=c_W4DCSOcSo,0:30,7 years ago,M&S | Back to School Advert 2017,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=ps89IuX9kVs,0:53,7 years ago,M&S | Recipe: 'Percy Pig on the beach' cocktail,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=zljjIynQoVA,1:19,7 years ago,M&S | Recipe: Prawn cocktail with Percy Pig jelly,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
